Transitions:
Start: (0, 0)
Move 14: (13, 21) -> (15, 22)
Move 14: (14, 20) -> (16, 21)
Move 14: (15, 19) -> (17, 20)
Move 14: (16, 18) -> (18, 19)
Move 14: (17, 17) -> (19, 18)
Move 14: (18, 16) -> (20, 17)
Move 14: (19, 15) -> (21, 16)
Move 14: (20, 14) -> (22, 15)
Move 16: (21, 13) -> (23, 14)
Move 14: (22, 12) -> (24, 13)
Move 14: (23, 11) -> (25, 12)
Move 14: (10, 24) -> (11, 26)
Move 14: (24, 10) -> (26, 11)
Move 16: (9, 25) -> (10, 27)
Move 16: (25, 9) -> (27, 10)
Move 16: (8, 26) -> (9, 28)
Move 16: (26, 8) -> (28, 9)
Move 18: (7, 27) -> (8, 29)
Move 16: (27, 7) -> (29, 8)
Move 16: (6, 28) -> (7, 30)
Move 16: (28, 6) -> (30, 7)
Move 18: (5, 29) -> (6, 31)
Move 18: (29, 5) -> (31, 6)
Move 18: (4, 30) -> (5, 32)
Move 18: (30, 4) -> (32, 5)
Move 20: (3, 31) -> (4, 33)
Move 18: (31, 3) -> (33, 4)
Move 18: (2, 32) -> (3, 34)
Move 18: (32, 2) -> (34, 3)
Move 14: (13, 23) -> (14, 25)
Move 14: (13, 23) -> (15, 24)
Move 14: (14, 22) -> (16, 23)
Move 14: (15, 21) -> (17, 22)
Move 14: (16, 20) -> (18, 21)
Move 14: (17, 19) -> (19, 20)
Move 14: (18, 18) -> (20, 19)
Move 14: (19, 17) -> (21, 18)
Move 14: (20, 16) -> (22, 17)
Move 14: (21, 15) -> (23, 16)
Move 14: (22, 14) -> (24, 15)
Move 14: (23, 13) -> (25, 14)
Move 14: (12, 24) -> (13, 26)
Move 14: (24, 12) -> (26, 13)
Move 16: (11, 25) -> (12, 27)
Move 16: (25, 11) -> (27, 12)
Move 16: (10, 26) -> (11, 28)
Move 16: (26, 10) -> (28, 11)
Move 18: (9, 27) -> (10, 29)
Move 16: (27, 9) -> (29, 10)
Move 16: (8, 28) -> (9, 30)
Move 16: (28, 8) -> (30, 9)
Move 18: (7, 29) -> (8, 31)
Move 18: (29, 7) -> (31, 8)
Move 18: (6, 30) -> (7, 32)
Move 18: (30, 6) -> (32, 7)
Move 20: (5, 31) -> (6, 33)
Move 18: (31, 5) -> (33, 6)
Move 18: (4, 32) -> (5, 34)
Move 18: (32, 4) -> (34, 5)
Move 19: (1, 32) -> (0, 34)
Move 19: (1, 32) -> (2, 34)
Move 21: (0, 33) -> (1, 35)
Move 20: (1, 33) -> (0, 35)
Move 20: (1, 33) -> (2, 35)
Move 20: (3, 33) -> (4, 35)
Move 20: (0, 34) -> (1, 36)
Move 20: (2, 34) -> (3, 36)
Move 17: (11, 24) -> (12, 26)
Move 17: (11, 24) -> (13, 25)
Move 17: (12, 23) -> (14, 24)
Move 17: (13, 22) -> (15, 23)
Move 17: (14, 21) -> (16, 22)
Move 17: (15, 20) -> (17, 21)
Move 17: (16, 19) -> (18, 20)
Move 17: (17, 18) -> (19, 19)
Move 17: (18, 17) -> (20, 18)
Move 17: (19, 16) -> (21, 17)
Move 17: (20, 15) -> (22, 16)
Move 15: (21, 14) -> (23, 15)
Move 15: (22, 13) -> (24, 14)
Move 17: (10, 25) -> (11, 27)
Move 15: (23, 12) -> (25, 13)
Move 15: (9, 26) -> (10, 28)
Move 15: (24, 11) -> (26, 12)
Move 17: (8, 27) -> (9, 29)
Move 15: (25, 10) -> (27, 11)
Move 17: (7, 28) -> (8, 30)
Move 15: (26, 9) -> (28, 10)
Move 19: (6, 29) -> (7, 31)
Move 17: (27, 8) -> (29, 9)
Move 17: (5, 30) -> (6, 32)
Move 17: (28, 7) -> (30, 8)
Move 19: (4, 31) -> (5, 33)
Move 17: (29, 6) -> (31, 7)
Move 19: (3, 32) -> (4, 34)
Move 17: (30, 5) -> (32, 6)
Move 21: (2, 33) -> (3, 35)
Move 19: (31, 4) -> (33, 5)
Move 19: (1, 34) -> (0, 36)
Move 19: (1, 34) -> (2, 36)
Move 21: (0, 35) -> (1, 37)
Move 19: (32, 1) -> (34, 2)
Move 19: (32, 1) -> (34, 0)
Move 19: (32, 3) -> (34, 4)
Move 19: (33, 0) -> (35, 1)
Move 19: (33, 2) -> (35, 3)
Move 20: (33, 1) -> (35, 2)
Move 20: (33, 1) -> (35, 0)
Move 20: (33, 3) -> (35, 4)
Move 20: (34, 0) -> (36, 1)
Move 20: (34, 2) -> (36, 3)
Move 19: (34, 1) -> (36, 2)
Move 19: (34, 1) -> (36, 0)
Move 21: (35, 0) -> (37, 1)
Move 15: (12, 25) -> (13, 27)
Move 15: (12, 25) -> (14, 26)
Move 15: (13, 24) -> (15, 25)
Move 15: (14, 23) -> (16, 24)
Move 15: (15, 22) -> (17, 23)
Move 15: (16, 21) -> (18, 22)
Move 15: (17, 20) -> (19, 21)
Move 15: (18, 19) -> (20, 20)
Move 15: (19, 18) -> (21, 19)
Move 15: (20, 17) -> (22, 18)
Move 15: (21, 16) -> (23, 17)
Move 15: (22, 15) -> (24, 16)
Move 17: (23, 14) -> (25, 15)
Move 15: (24, 13) -> (26, 14)
Move 15: (25, 12) -> (27, 13)
Move 15: (11, 26) -> (12, 28)
Move 15: (26, 11) -> (28, 12)
Move 17: (10, 27) -> (11, 29)
Move 17: (27, 10) -> (29, 11)
Move 17: (9, 28) -> (10, 30)
Move 17: (28, 9) -> (30, 10)
Move 19: (8, 29) -> (9, 31)
Move 17: (29, 8) -> (31, 9)
Move 17: (7, 30) -> (8, 32)
Move 17: (30, 7) -> (32, 8)
Move 19: (6, 31) -> (7, 33)
Move 19: (31, 6) -> (33, 7)
Move 19: (5, 32) -> (6, 34)
Move 19: (32, 5) -> (34, 6)
Move 21: (4, 33) -> (5, 35)
Move 19: (33, 4) -> (35, 5)
Move 19: (3, 34) -> (4, 36)
Move 19: (34, 3) -> (36, 4)
Move 21: (2, 35) -> (3, 37)
Move 21: (35, 2) -> (37, 3)
Move 15: (14, 25) -> (15, 27)
Move 15: (14, 25) -> (16, 26)
Move 15: (15, 24) -> (17, 25)
Move 15: (16, 23) -> (18, 24)
Move 15: (17, 22) -> (19, 23)
Move 15: (18, 21) -> (20, 22)
Move 15: (19, 20) -> (21, 21)
Move 15: (20, 19) -> (22, 20)
Move 15: (21, 18) -> (23, 19)
Move 15: (22, 17) -> (24, 18)
Move 15: (23, 16) -> (25, 17)
Move 15: (24, 15) -> (26, 16)
Move 15: (25, 14) -> (27, 15)
Move 15: (13, 26) -> (14, 28)
Move 15: (26, 13) -> (28, 14)
Move 17: (12, 27) -> (13, 29)
Move 17: (27, 12) -> (29, 13)
Move 17: (11, 28) -> (12, 30)
Move 17: (28, 11) -> (30, 12)
Move 19: (10, 29) -> (11, 31)
Move 17: (29, 10) -> (31, 11)
Move 17: (9, 30) -> (10, 32)
Move 17: (30, 9) -> (32, 10)
Move 19: (8, 31) -> (9, 33)
Move 19: (31, 8) -> (33, 9)
Move 19: (7, 32) -> (8, 34)
Move 19: (32, 7) -> (34, 8)
Move 21: (6, 33) -> (7, 35)
Move 19: (33, 6) -> (35, 7)
Move 19: (5, 34) -> (6, 36)
Move 19: (34, 5) -> (36, 6)
Move 21: (4, 35) -> (5, 37)
Move 21: (35, 4) -> (37, 5)
Move 22: (1, 35) -> (0, 37)
Move 22: (1, 35) -> (2, 37)
Move 20: (0, 36) -> (1, 38)
Move 21: (1, 36) -> (0, 38)
Move 21: (1, 36) -> (2, 38)
Move 21: (3, 36) -> (4, 38)
Move 23: (0, 37) -> (1, 39)
Move 23: (2, 37) -> (3, 39)
Move 18: (12, 26) -> (13, 28)
Move 18: (12, 26) -> (14, 27)
Move 18: (13, 25) -> (15, 26)
Move 18: (14, 24) -> (16, 25)
Move 18: (15, 23) -> (17, 24)
Move 18: (16, 22) -> (18, 23)
Move 18: (17, 21) -> (19, 22)
Move 18: (18, 20) -> (20, 21)
Move 18: (19, 19) -> (21, 20)
Move 18: (20, 18) -> (22, 19)
Move 18: (21, 17) -> (23, 18)
Move 18: (22, 16) -> (24, 17)
Move 16: (23, 15) -> (25, 16)
Move 16: (24, 14) -> (26, 15)
Move 18: (11, 27) -> (12, 29)
Move 16: (25, 13) -> (27, 14)
Move 16: (10, 28) -> (11, 30)
Move 16: (26, 12) -> (28, 13)
Move 18: (9, 29) -> (10, 31)
Move 16: (27, 11) -> (29, 12)
Move 18: (8, 30) -> (9, 32)
Move 16: (28, 10) -> (30, 11)
Move 20: (7, 31) -> (8, 33)
Move 18: (29, 9) -> (31, 10)
Move 18: (6, 32) -> (7, 34)
Move 18: (30, 8) -> (32, 9)
Move 20: (5, 33) -> (6, 35)
Move 18: (31, 7) -> (33, 8)
Move 20: (4, 34) -> (5, 36)
Move 18: (32, 6) -> (34, 7)
Move 22: (3, 35) -> (4, 37)
Move 20: (33, 5) -> (35, 6)
Move 20: (2, 36) -> (3, 38)
Move 20: (34, 4) -> (36, 5)
Move 22: (1, 37) -> (0, 39)
Move 22: (1, 37) -> (2, 39)
Move 22: (0, 38) -> (1, 40)
Move 20: (35, 1) -> (37, 2)
Move 20: (35, 1) -> (37, 0)
Move 20: (35, 3) -> (37, 4)
Move 20: (36, 0) -> (38, 1)
Move 20: (36, 2) -> (38, 3)
Move 21: (36, 1) -> (38, 2)
Move 21: (36, 1) -> (38, 0)
Move 21: (36, 3) -> (38, 4)
Move 21: (37, 0) -> (39, 1)
Move 21: (37, 2) -> (39, 3)
Move 22: (37, 1) -> (39, 2)
Move 22: (37, 1) -> (39, 0)
Move 22: (38, 0) -> (40, 1)
Move 16: (13, 27) -> (14, 29)
Move 16: (13, 27) -> (15, 28)
Move 16: (14, 26) -> (16, 27)
Move 16: (15, 25) -> (17, 26)
Move 16: (16, 24) -> (18, 25)
Move 16: (17, 23) -> (19, 24)
Move 16: (18, 22) -> (20, 23)
Move 16: (19, 21) -> (21, 22)
Move 16: (20, 20) -> (22, 21)
Move 16: (21, 19) -> (23, 20)
Move 16: (22, 18) -> (24, 19)
Move 16: (23, 17) -> (25, 18)
Move 16: (24, 16) -> (26, 17)
Move 18: (25, 15) -> (27, 16)
Move 16: (26, 14) -> (28, 15)
Move 16: (27, 13) -> (29, 14)
Move 16: (12, 28) -> (13, 30)
Move 16: (28, 12) -> (30, 13)
Move 18: (11, 29) -> (12, 31)
Move 18: (29, 11) -> (31, 12)
Move 18: (10, 30) -> (11, 32)
Move 18: (30, 10) -> (32, 11)
Move 20: (9, 31) -> (10, 33)
Move 18: (31, 9) -> (33, 10)
Move 18: (8, 32) -> (9, 34)
Move 18: (32, 8) -> (34, 9)
Move 20: (7, 33) -> (8, 35)
Move 20: (33, 7) -> (35, 8)
Move 20: (6, 34) -> (7, 36)
Move 20: (34, 6) -> (36, 7)
Move 22: (5, 35) -> (6, 37)
Move 20: (35, 5) -> (37, 6)
Move 20: (4, 36) -> (5, 38)
Move 20: (36, 4) -> (38, 5)
Move 22: (3, 37) -> (4, 39)
Move 22: (37, 3) -> (39, 4)
Move 22: (2, 38) -> (3, 40)
Move 22: (38, 2) -> (40, 3)
Move 16: (15, 27) -> (16, 29)
Move 16: (15, 27) -> (17, 28)
Move 16: (16, 26) -> (18, 27)
Move 16: (17, 25) -> (19, 26)
Move 16: (18, 24) -> (20, 25)
Move 16: (19, 23) -> (21, 24)
Move 16: (20, 22) -> (22, 23)
Move 16: (21, 21) -> (23, 22)
Move 16: (22, 20) -> (24, 21)
Move 16: (23, 19) -> (25, 20)
Move 16: (24, 18) -> (26, 19)
Move 16: (25, 17) -> (27, 18)
Move 16: (26, 16) -> (28, 17)
Move 16: (27, 15) -> (29, 16)
Move 16: (14, 28) -> (15, 30)
Move 16: (28, 14) -> (30, 15)
Move 18: (13, 29) -> (14, 31)
Move 18: (29, 13) -> (31, 14)
Move 18: (12, 30) -> (13, 32)
Move 18: (30, 12) -> (32, 13)
Move 20: (11, 31) -> (12, 33)
Move 18: (31, 11) -> (33, 12)
Move 18: (10, 32) -> (11, 34)
Move 18: (32, 10) -> (34, 11)
Move 20: (9, 33) -> (10, 35)
Move 20: (33, 9) -> (35, 10)
Move 20: (8, 34) -> (9, 36)
Move 20: (34, 8) -> (36, 9)
Move 22: (7, 35) -> (8, 37)
Move 20: (35, 7) -> (37, 8)
Move 20: (6, 36) -> (7, 38)
Move 20: (36, 6) -> (38, 7)
Move 22: (5, 37) -> (6, 39)
Move 22: (37, 5) -> (39, 6)
Move 22: (4, 38) -> (5, 40)
Move 22: (38, 4) -> (40, 5)
Move 21: (1, 38) -> (0, 40)
Move 21: (1, 38) -> (2, 40)
Move 23: (0, 39) -> (1, 41)
Move 24: (1, 39) -> (0, 41)
Move 24: (1, 39) -> (2, 41)
Move 24: (3, 39) -> (4, 41)
Move 22: (0, 40) -> (1, 42)
Move 22: (2, 40) -> (3, 42)
Move 19: (13, 28) -> (14, 30)
Move 19: (13, 28) -> (15, 29)
Move 19: (14, 27) -> (16, 28)
Move 19: (15, 26) -> (17, 27)
Move 19: (16, 25) -> (18, 26)
Move 19: (17, 24) -> (19, 25)
Move 19: (18, 23) -> (20, 24)
Move 19: (19, 22) -> (21, 23)
Move 19: (20, 21) -> (22, 22)
Move 19: (21, 20) -> (23, 21)
Move 19: (22, 19) -> (24, 20)
Move 19: (23, 18) -> (25, 19)
Move 19: (24, 17) -> (26, 18)
Move 17: (25, 16) -> (27, 17)
Move 17: (26, 15) -> (28, 16)
Move 19: (12, 29) -> (13, 31)
Move 17: (27, 14) -> (29, 15)
Move 17: (11, 30) -> (12, 32)
Move 17: (28, 13) -> (30, 14)
Move 19: (10, 31) -> (11, 33)
Move 17: (29, 12) -> (31, 13)
Move 19: (9, 32) -> (10, 34)
Move 17: (30, 11) -> (32, 12)
Move 21: (8, 33) -> (9, 35)
Move 19: (31, 10) -> (33, 11)
Move 19: (7, 34) -> (8, 36)
Move 19: (32, 9) -> (34, 10)
Move 21: (6, 35) -> (7, 37)
Move 19: (33, 8) -> (35, 9)
Move 21: (5, 36) -> (6, 38)
Move 19: (34, 7) -> (36, 8)
Move 23: (4, 37) -> (5, 39)
Move 21: (35, 6) -> (37, 7)
Move 21: (3, 38) -> (4, 40)
Move 21: (36, 5) -> (38, 6)
Move 23: (2, 39) -> (3, 41)
Move 21: (37, 4) -> (39, 5)
Move 23: (1, 40) -> (0, 42)
Move 23: (1, 40) -> (2, 42)
Move 25: (0, 41) -> (1, 43)
Move 21: (38, 1) -> (40, 2)
Move 21: (38, 1) -> (40, 0)
Move 21: (38, 3) -> (40, 4)
Move 23: (39, 0) -> (41, 1)
Move 23: (39, 2) -> (41, 3)
Move 22: (39, 1) -> (41, 2)
Move 22: (39, 1) -> (41, 0)
Move 22: (39, 3) -> (41, 4)
Move 22: (40, 0) -> (42, 1)
Move 22: (40, 2) -> (42, 3)
Move 23: (40, 1) -> (42, 2)
Move 23: (40, 1) -> (42, 0)
Move 23: (41, 0) -> (43, 1)
Move 17: (14, 29) -> (15, 31)
Move 17: (14, 29) -> (16, 30)
Move 17: (15, 28) -> (17, 29)
Move 17: (16, 27) -> (18, 28)
Move 17: (17, 26) -> (19, 27)
Move 17: (18, 25) -> (20, 26)
Move 17: (19, 24) -> (21, 25)
Move 17: (20, 23) -> (22, 24)
Move 17: (21, 22) -> (23, 23)
Move 17: (22, 21) -> (24, 22)
Move 17: (23, 20) -> (25, 21)
Move 17: (24, 19) -> (26, 20)
Move 17: (25, 18) -> (27, 19)
Move 17: (26, 17) -> (28, 18)
Move 19: (27, 16) -> (29, 17)
Move 17: (28, 15) -> (30, 16)
Move 17: (29, 14) -> (31, 15)
Move 17: (13, 30) -> (14, 32)
Move 17: (30, 13) -> (32, 14)
Move 19: (12, 31) -> (13, 33)
Move 19: (31, 12) -> (33, 13)
Move 19: (11, 32) -> (12, 34)
Move 19: (32, 11) -> (34, 12)
Move 21: (10, 33) -> (11, 35)
Move 19: (33, 10) -> (35, 11)
Move 19: (9, 34) -> (10, 36)
Move 19: (34, 9) -> (36, 10)
Move 21: (8, 35) -> (9, 37)
Move 21: (35, 8) -> (37, 9)
Move 21: (7, 36) -> (8, 38)
Move 21: (36, 7) -> (38, 8)
Move 23: (6, 37) -> (7, 39)
Move 21: (37, 6) -> (39, 7)
Move 21: (5, 38) -> (6, 40)
Move 21: (38, 5) -> (40, 6)
Move 23: (4, 39) -> (5, 41)
Move 23: (39, 4) -> (41, 5)
Move 23: (3, 40) -> (4, 42)
Move 23: (40, 3) -> (42, 4)
Move 25: (2, 41) -> (3, 43)
Move 23: (41, 2) -> (43, 3)
Move 17: (16, 29) -> (17, 31)
Move 17: (16, 29) -> (18, 30)
Move 17: (17, 28) -> (19, 29)
Move 17: (18, 27) -> (20, 28)
Move 17: (19, 26) -> (21, 27)
Move 17: (20, 25) -> (22, 26)
Move 17: (21, 24) -> (23, 25)
Move 17: (22, 23) -> (24, 24)
Move 17: (23, 22) -> (25, 23)
Move 17: (24, 21) -> (26, 22)
Move 17: (25, 20) -> (27, 21)
Move 17: (26, 19) -> (28, 20)
Move 17: (27, 18) -> (29, 19)
Move 17: (28, 17) -> (30, 18)
Move 17: (29, 16) -> (31, 17)
Move 17: (15, 30) -> (16, 32)
Move 17: (30, 15) -> (32, 16)
Move 19: (14, 31) -> (15, 33)
Move 19: (31, 14) -> (33, 15)
Move 19: (13, 32) -> (14, 34)
Move 19: (32, 13) -> (34, 14)
Move 21: (12, 33) -> (13, 35)
Move 19: (33, 12) -> (35, 13)
Move 19: (11, 34) -> (12, 36)
Move 19: (34, 11) -> (36, 12)
Move 21: (10, 35) -> (11, 37)
Move 21: (35, 10) -> (37, 11)
Move 21: (9, 36) -> (10, 38)
Move 21: (36, 9) -> (38, 10)
Move 23: (8, 37) -> (9, 39)
Move 21: (37, 8) -> (39, 9)
Move 21: (7, 38) -> (8, 40)
Move 21: (38, 7) -> (40, 8)
Move 23: (6, 39) -> (7, 41)
Move 23: (39, 6) -> (41, 7)
Move 23: (5, 40) -> (6, 42)
Move 23: (40, 5) -> (42, 6)
Move 25: (4, 41) -> (5, 43)
Move 23: (41, 4) -> (43, 5)
Move 24: (1, 41) -> (0, 43)
Move 24: (1, 41) -> (2, 43)
Move 24: (0, 42) -> (1, 44)
Move 23: (1, 42) -> (0, 44)
Move 23: (1, 42) -> (2, 44)
Move 23: (3, 42) -> (4, 44)
Move 25: (0, 43) -> (1, 45)
Move 25: (2, 43) -> (3, 45)
Move 20: (14, 30) -> (15, 32)
Move 20: (14, 30) -> (16, 31)
Move 20: (15, 29) -> (17, 30)
Move 20: (16, 28) -> (18, 29)
Move 20: (17, 27) -> (19, 28)
Move 20: (18, 26) -> (20, 27)
Move 20: (19, 25) -> (21, 26)
Move 20: (20, 24) -> (22, 25)
Move 20: (21, 23) -> (23, 24)
Move 20: (22, 22) -> (24, 23)
Move 20: (23, 21) -> (25, 22)
Move 20: (24, 20) -> (26, 21)
Move 20: (25, 19) -> (27, 20)
Move 20: (26, 18) -> (28, 19)
Move 18: (27, 17) -> (29, 18)
Move 18: (28, 16) -> (30, 17)
Move 20: (13, 31) -> (14, 33)
Move 18: (29, 15) -> (31, 16)
Move 18: (12, 32) -> (13, 34)
Move 18: (30, 14) -> (32, 15)
Move 20: (11, 33) -> (12, 35)
Move 18: (31, 13) -> (33, 14)
Move 20: (10, 34) -> (11, 36)
Move 18: (32, 12) -> (34, 13)
Move 22: (9, 35) -> (10, 37)
Move 20: (33, 11) -> (35, 12)
Move 20: (8, 36) -> (9, 38)
Move 20: (34, 10) -> (36, 11)
Move 22: (7, 37) -> (8, 39)
Move 20: (35, 9) -> (37, 10)
Move 22: (6, 38) -> (7, 40)
Move 20: (36, 8) -> (38, 9)
Move 24: (5, 39) -> (6, 41)
Move 22: (37, 7) -> (39, 8)
Move 22: (4, 40) -> (5, 42)
Move 22: (38, 6) -> (40, 7)
Move 24: (3, 41) -> (4, 43)
Move 22: (39, 5) -> (41, 6)
Move 24: (2, 42) -> (3, 44)
Move 22: (40, 4) -> (42, 5)
Move 26: (1, 43) -> (0, 45)
Move 26: (1, 43) -> (2, 45)
Move 24: (0, 44) -> (1, 46)
Move 24: (41, 1) -> (43, 2)
Move 24: (41, 1) -> (43, 0)
Move 24: (41, 3) -> (43, 4)
Move 24: (42, 0) -> (44, 1)
Move 24: (42, 2) -> (44, 3)
Move 23: (42, 1) -> (44, 2)
Move 23: (42, 1) -> (44, 0)
Move 23: (42, 3) -> (44, 4)
Move 25: (43, 0) -> (45, 1)
Move 25: (43, 2) -> (45, 3)
Move 24: (43, 1) -> (45, 2)
Move 24: (43, 1) -> (45, 0)
Move 24: (44, 0) -> (46, 1)
Move 18: (15, 31) -> (16, 33)
Move 18: (15, 31) -> (17, 32)
Move 18: (16, 30) -> (18, 31)
Move 18: (17, 29) -> (19, 30)
Move 18: (18, 28) -> (20, 29)
Move 18: (19, 27) -> (21, 28)
Move 18: (20, 26) -> (22, 27)
Move 18: (21, 25) -> (23, 26)
Move 18: (22, 24) -> (24, 25)
Move 18: (23, 23) -> (25, 24)
Move 18: (24, 22) -> (26, 23)
Move 18: (25, 21) -> (27, 22)
Move 18: (26, 20) -> (28, 21)
Move 18: (27, 19) -> (29, 20)
Move 18: (28, 18) -> (30, 19)
Move 20: (29, 17) -> (31, 18)
Move 18: (30, 16) -> (32, 17)
Move 18: (31, 15) -> (33, 16)
Move 18: (14, 32) -> (15, 34)
Move 18: (32, 14) -> (34, 15)
Move 20: (13, 33) -> (14, 35)
Move 20: (33, 13) -> (35, 14)
Move 20: (12, 34) -> (13, 36)
Move 20: (34, 12) -> (36, 13)
Move 22: (11, 35) -> (12, 37)
Move 20: (35, 11) -> (37, 12)
Move 20: (10, 36) -> (11, 38)
Move 20: (36, 10) -> (38, 11)
Move 22: (9, 37) -> (10, 39)
Move 22: (37, 9) -> (39, 10)
Move 22: (8, 38) -> (9, 40)
Move 22: (38, 8) -> (40, 9)
Move 24: (7, 39) -> (8, 41)
Move 22: (39, 7) -> (41, 8)
Move 22: (6, 40) -> (7, 42)
Move 22: (40, 6) -> (42, 7)
Move 24: (5, 41) -> (6, 43)
Move 24: (41, 5) -> (43, 6)
Move 24: (4, 42) -> (5, 44)
Move 24: (42, 4) -> (44, 5)
Move 26: (3, 43) -> (4, 45)
Move 24: (43, 3) -> (45, 4)
Move 24: (2, 44) -> (3, 46)
Move 24: (44, 2) -> (46, 3)
Move 18: (17, 31) -> (18, 33)
Move 18: (17, 31) -> (19, 32)
Move 18: (18, 30) -> (20, 31)
Move 18: (19, 29) -> (21, 30)
Move 18: (20, 28) -> (22, 29)
Move 18: (21, 27) -> (23, 28)
Move 18: (22, 26) -> (24, 27)
Move 18: (23, 25) -> (25, 26)
Move 18: (24, 24) -> (26, 25)
Move 18: (25, 23) -> (27, 24)
Move 18: (26, 22) -> (28, 23)
Move 18: (27, 21) -> (29, 22)
Move 18: (28, 20) -> (30, 21)
Move 18: (29, 19) -> (31, 20)
Move 18: (30, 18) -> (32, 19)
Move 18: (31, 17) -> (33, 18)
Move 18: (16, 32) -> (17, 34)
Move 18: (32, 16) -> (34, 17)
Move 20: (15, 33) -> (16, 35)
Move 20: (33, 15) -> (35, 16)
Move 20: (14, 34) -> (15, 36)
Move 20: (34, 14) -> (36, 15)
Move 22: (13, 35) -> (14, 37)
Move 20: (35, 13) -> (37, 14)
Move 20: (12, 36) -> (13, 38)
Move 20: (36, 12) -> (38, 13)
Move 22: (11, 37) -> (12, 39)
Move 22: (37, 11) -> (39, 12)
Move 22: (10, 38) -> (11, 40)
Move 22: (38, 10) -> (40, 11)
Move 24: (9, 39) -> (10, 41)
Move 22: (39, 9) -> (41, 10)
Move 22: (8, 40) -> (9, 42)
Move 22: (40, 8) -> (42, 9)
Move 24: (7, 41) -> (8, 43)
Move 24: (41, 7) -> (43, 8)
Move 24: (6, 42) -> (7, 44)
Move 24: (42, 6) -> (44, 7)
Move 26: (5, 43) -> (6, 45)
Move 24: (43, 5) -> (45, 6)
Move 24: (4, 44) -> (5, 46)
Move 24: (44, 4) -> (46, 5)
Move 25: (1, 44) -> (0, 46)
Move 25: (1, 44) -> (2, 46)
Move 27: (0, 45) -> (1, 47)
Move 26: (1, 45) -> (0, 47)
Move 26: (1, 45) -> (2, 47)
Move 26: (3, 45) -> (4, 47)
Move 26: (0, 46) -> (1, 48)
Move 26: (2, 46) -> (3, 48)
Move 21: (15, 32) -> (16, 34)
Move 21: (15, 32) -> (17, 33)
Move 21: (16, 31) -> (18, 32)
Move 21: (17, 30) -> (19, 31)
Move 21: (18, 29) -> (20, 30)
Move 21: (19, 28) -> (21, 29)
Move 21: (20, 27) -> (22, 28)
Move 21: (21, 26) -> (23, 27)
Move 21: (22, 25) -> (24, 26)
Move 21: (23, 24) -> (25, 25)
Move 21: (24, 23) -> (26, 24)
Move 21: (25, 22) -> (27, 23)
Move 21: (26, 21) -> (28, 22)
Move 21: (27, 20) -> (29, 21)
Move 21: (28, 19) -> (30, 20)
Move 19: (29, 18) -> (31, 19)
Move 19: (30, 17) -> (32, 18)
Move 21: (14, 33) -> (15, 35)
Move 19: (31, 16) -> (33, 17)
Move 19: (13, 34) -> (14, 36)
Move 19: (32, 15) -> (34, 16)
Move 21: (12, 35) -> (13, 37)
Move 19: (33, 14) -> (35, 15)
Move 21: (11, 36) -> (12, 38)
Move 19: (34, 13) -> (36, 14)
Move 23: (10, 37) -> (11, 39)
Move 21: (35, 12) -> (37, 13)
Move 21: (9, 38) -> (10, 40)
Move 21: (36, 11) -> (38, 12)
Move 23: (8, 39) -> (9, 41)
Move 21: (37, 10) -> (39, 11)
Move 23: (7, 40) -> (8, 42)
Move 21: (38, 9) -> (40, 10)
Move 25: (6, 41) -> (7, 43)
Move 23: (39, 8) -> (41, 9)
Move 23: (5, 42) -> (6, 44)
Move 23: (40, 7) -> (42, 8)
Move 25: (4, 43) -> (5, 45)
Move 23: (41, 6) -> (43, 7)
Move 25: (3, 44) -> (4, 46)
Move 23: (42, 5) -> (44, 6)
Move 27: (2, 45) -> (3, 47)
Move 25: (43, 4) -> (45, 5)
Move 25: (1, 46) -> (0, 48)
Move 25: (1, 46) -> (2, 48)
Move 27: (0, 47) -> (1, 49)
Move 25: (44, 1) -> (46, 2)
Move 25: (44, 1) -> (46, 0)
Move 25: (44, 3) -> (46, 4)
Move 25: (45, 0) -> (47, 1)
Move 25: (45, 2) -> (47, 3)
Move 26: (45, 1) -> (47, 2)
Move 26: (45, 1) -> (47, 0)
Move 26: (45, 3) -> (47, 4)
Move 26: (46, 0) -> (48, 1)
Move 26: (46, 2) -> (48, 3)
Move 25: (46, 1) -> (48, 2)
Move 25: (46, 1) -> (48, 0)
Move 27: (47, 0) -> (49, 1)
Move 19: (16, 33) -> (17, 35)
Move 19: (16, 33) -> (18, 34)
Move 19: (17, 32) -> (19, 33)
Move 19: (18, 31) -> (20, 32)
Move 19: (19, 30) -> (21, 31)
Move 19: (20, 29) -> (22, 30)
Move 19: (21, 28) -> (23, 29)
Move 19: (22, 27) -> (24, 28)
Move 19: (23, 26) -> (25, 27)
Move 19: (24, 25) -> (26, 26)
Move 19: (25, 24) -> (27, 25)
Move 19: (26, 23) -> (28, 24)
Move 19: (27, 22) -> (29, 23)
Move 19: (28, 21) -> (30, 22)
Move 19: (29, 20) -> (31, 21)
Move 19: (30, 19) -> (32, 20)
Move 21: (31, 18) -> (33, 19)
Move 19: (32, 17) -> (34, 18)
Move 19: (33, 16) -> (35, 17)
Move 19: (15, 34) -> (16, 36)
Move 19: (34, 15) -> (36, 16)
Move 21: (14, 35) -> (15, 37)
Move 21: (35, 14) -> (37, 15)
Move 21: (13, 36) -> (14, 38)
Move 21: (36, 13) -> (38, 14)
Move 23: (12, 37) -> (13, 39)
Move 21: (37, 12) -> (39, 13)
